CD_PROGRAMA_IES;NM_PROGRAMA_IES;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;AN_BASE_PRODUCAO;ID_ADD_PRODUCAO_INTELECTUAL;ID_TIPO_PRODUCAO;ID_SUBTIPO_PRODUCAO;DS_NATUREZA;NM_AUTOR_TRADUZIDO;NM_TITULO;DS_IDIOMA;DS_IDIOMA_TRADUCAO;NM_EDITORA_TRADUCAO;NM_CIDADE;NM_PAIS;NR_EDICAO;NR_PAGINAS;NR_VOLUME;DS_FASCICULO;NR_SERIE;DS_ISBN;DS_DIVULGACAO;DS_URL;DS_OBSERVACOES;IN_GLOSA
42001013062P4;COMUNICACAO E INFORMACAO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23331888;2;21;LIVRO;JUSSI PARIKKA;MEDIA ARCHAEOLOGY: QUESTIONING THE NEW IN MEDIA ARTS;INGLES;PORTUGUES;APPRIS;CURITIBA;BRASIL;-;-;-;-;-;9788547307103;IMPRESSO;-;-;0
42001013062P4;COMUNICACAO E INFORMACAO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23331889;2;21;ARTIGO;JUSSI PARIKKA;MEDIA ARCHAEOLOGY: QUESTIONING THE NEW IN MEDIA ARTS;INGLES;PORTUGUES;PPGCOM/UFRGS;PORTO ALEGRE;BRASIL;-;-;-;-;-;-;MEIO DIGITAL;HTTP://SEER.UFRGS.BR/INDEX.PHP/INTEXTO/ARTICLE/VIEW/71569;-;0
42001013062P4;COMUNICACAO E INFORMACAO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23331898;2;21;ARTIGO;JEAN-JACQUES WUNENBURGER;LES ECRANS DU SACRE;FRANCES;PORTUGUES;PPGCOM/UFRGS;PORTO ALEGRE;BRASIL;-;-;-;-;-;-;MEIO DIGITAL;HTTP://SEER.UFRGS.BR/INDEX.PHP/INTEXTO/ARTICLE/VIEW/72403;-;0
42001013062P4;COMUNICACAO E INFORMACAO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23332040;2;21;ARTIGO;PIERRE LEVY;VERS L'HYPERCORTEX;FRANCES;PORTUGUES;UFRGS;PORTO ALEGRE;BRASIL;-;-;-;39;-;-;MEIO DIGITAL;HTTP://SEER.UFRGS.BR/INDEX.PHP/INTEXTO/ARTICLE/VIEW/72511;-;0
42001013062P4;COMUNICACAO E INFORMACAO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23332580;2;21;LIVRO;MARIO KAPLUN;PRODUCCION DE PROGRAMAS DE RADIO. EL GUION, LA REALIZACION;ESPANHOL;PORTUGUES;INSULAR;FLORIANOPOLIS;BRASIL;-;-;-;-;-;9788552400196;IMPRESSO;-;-;0
22001018018P9;LETRAS;UFC;UNIVERSIDADE FEDERAL DO CEARA;2017;23333644;2;21;LIVRO;A ARTICULACAO DO IDEOLOGICO E DO INCONSCIENTE EM ALTHUSSER;L'ARTICOLAZIONE DELL'IDEOLOGICO E DELL'INCONSCIO IN ALTHUSSER;ITALIANO;PORTUGUES;PONTES;CAMPINAS;BRASIL;-;25;1;-;-;9788571139312;IMPRESSO;-;-;0
22001018018P9;LETRAS;UFC;UNIVERSIDADE FEDERAL DO CEARA;2017;23333689;2;21;LIVRO;ARISTOFANES;;GREGO;PORTUGUES;SUBSTANSIA;FORTALEZA;BRASIL;1;222;1;1;1;9788569643142;IMPRESSO;-;-;0
22001018018P9;LETRAS;UFC;UNIVERSIDADE FEDERAL DO CEARA;2017;23334010;2;21;ARTIGO;MANOEL BOTELHO DE OLIVEIRA;"ANARDA INVOCADA, PERSUADE ANARDA QUE AME";PORTUGUES;PORTUGUES;EDITORA DA UFC;FORTALEZA;BRASIL;-;-;-;-;-;2446-8959;MEIO DIGITAL;HTTP://WWW.PERIODICOS.UFC.BR/TRANSVERSAL/ISSUE/VIEW/610/SHOWTOC;-;0
40051013001P9;EDUCACAO E NOVAS TECNOLOGIAS;UNINTER;CENTRO UNIVERSITARIO INTERNACIONAL;2017;23335653;2;21;ARTIGO;ERIC ZIMMERMAN;MANIFESTO FOR A LUDIC CENTURY;INGLES;PORTUGUES;BLOG PROPRIO;SAO PAULO;BRASIL;-;-;-;-;-;-;MEIO DIGITAL;HTTP://JOAOMATTAR.COM/BLOG/2017/03/02/MANIFESTO-PARA-UM-SECULO-LUDICO/;-;0
32007019049P8;COMUNICACAO;UFOP;UNIVERSIDADE FEDERAL DE OURO PRETO;2017;23336934;2;21;OUTRA;MARIO KAPLUN;PRODUCCION DE PROGRAMAS DE RADIO. EL GUION, LA REALIZACION;ESPANHOL;PORTUGUES;INSULAR;FLORIANOPOLIS;BRASIL;1;436;1;1;1;9788552400196;IMPRESSO;-;-;0
32007019049P8;COMUNICACAO;UFOP;UNIVERSIDADE FEDERAL DE OURO PRETO;2017;23336979;2;21;LIVRO;MARIO KAPLUN;PRODUCCION DE PROGRAMAS DE RADIO. EL GUION, LA REALIZACION;ESPANHOL;PORTUGUES;INTERCOM;SAO PAULO;BRASIL;1;19;-;-;-;9788552400271;MEIO DIGITAL;HTTP://PORTCOM.INTERCOM.ORG.BR/EBOOKS/ARQUIVOS/RADIO-PRODUCAO-PROGRAMAS06102017.PDF;-;0
32007019049P8;COMUNICACAO;UFOP;UNIVERSIDADE FEDERAL DE OURO PRETO;2017;23336980;2;21;LIVRO;MARIO KAPLUN;PRODUCCION DE PROGRAMAS DE RADIO. EL GUION, LA REALIZACION;ESPANHOL;PORTUGUES;INTERCOM;SAO PAULO;BRASIL;1;9;-;-;-;9788552400271;MEIO DIGITAL;HTTP://PORTCOM.INTERCOM.ORG.BR/EBOOKS/ARQUIVOS/RADIO-PRODUCAO-PROGRAMAS06102017.PDF;-;0
32007019049P8;COMUNICACAO;UFOP;UNIVERSIDADE FEDERAL DE OURO PRETO;2017;23337044;2;21;ARTIGO;"NAIR PRATA, MARIA DEL PILAR MARTINEZ-COSTA";A RADIO EM BUSCA DE SEU PUBLICO: POR UMA ESCUTA DIVERSIFICADA E MULTIPLATAFORMA;PORTUGUES;PORTUGUES;REVISTA BRASILEIRA DE CIENCIA DA COMUNICACAO;SAO PAULO;BRASIL;-;19;40;-;-;1809-5844;IMPRESSO;-;-;0
32007019049P8;COMUNICACAO;UFOP;UNIVERSIDADE FEDERAL DE OURO PRETO;2017;23337073;2;21;OUTRA;MARIO KAPLUN;PRODUCCION DE PROGRAMAS DE RADIO. EL GUION, LA REALIZACION;ESPANHOL;PORTUGUES;INSULAR;FLORIANOPOLIS;BRASIL;1;436;1;1;1;9788552400196;IMPRESSO;-;-;0
13001019006P5;GEOGRAFIA;UFRR;FUNDACAO UNIVERSIDADE FEDERAL DE RORAIMA;2017;23344860;2;21;LIVRO;ALLAN FREEZE, JOHN A. CHERRY;HDROGEOLOGY;INGLES;PORTUGUES;HIDROPLAN;SAO PAULO;BRASIL;1;357;-;-;-;10: 013365312;MEIO DIGITAL;WWW.HIDROPLAN.COM.BR/;-;0
33001014030P0;IMAGEM E SOM;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23345239;2;21;LIVRO;EDMONSON, RAY;AUDIOVISUAL ARCHIVING: PHILOSOPHY AND PRINCIPLES;INGLES;PORTUGUES;UNESCO;BRASILIA;BRASIL;3;100;-;-;-;978-85-7652-2;VARIOS;HTTP://WWW.UNESCO.ORG/NEW/PT/BRASILIA/ABOUT-THIS-OFFICE/SINGLE-VIEW/NEWS/AUDIOVISUAL_ARCHIVING_PHILOSOPHY_AND_PRINCIPLES_IN_PORTUGUE;-;0
42001013010P4;GENETICA E BIOLOGIA MOLECULAR;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23345599;2;21;LIVRO;ALBERTS;MOLECULAR CELL BIOLOGY;INGLES;PORTUGUES;ARTMED;PORTO ALEGRE;BRASIL;6;1427;1;-;-;9788582714225;IMPRESSO;-;-;0
42001013010P4;GENETICA E BIOLOGIA MOLECULAR;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23345673;2;21;LIVRO;BRUCE ALBERTS;ESSENTIAL CELL BIOLOGY, 4TH EDITION;INGLES;PORTUGUES;ARTMED;PORTO ALEGRE RS;BRASIL;4;838;-;-;-;9788582714058;VARIOS;-;-;0
33001014041P1;ESTUDOS DE LITERATURA;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23345908;2;21;ARTIGO;CAMILLE RIQUIER;LA RELVE INTUITIVE DE LA METAPHYSIQUE: LE KANTISME DE BERGSON;FRANCES;PORTUGUES;REVISTA TRANSFORMACAO - UNESP;MARILIA;BRASIL;1;26;40;2;-;01013173;MEIO DIGITAL;HTTP://WWW2.MARILIA.UNESP.BR/REVISTAS/INDEX.PHP/TRANSFORMACAO/ARTICLE/VIEW/6926/4459;-;0
33001014041P1;ESTUDOS DE LITERATURA;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23346024;2;21;ARTIGO;JEAN-JACQUES ROUSSEAU;O LUXO, O COMERCIO E AS ARTES, DE JEAN-JACQUES ROUSSEAU;FRANCES;PORTUGUES;FFLCH - USP;SAO PAULO;BRASIL;2;7;31;-;-;15170128;HIPERTEXTO;HTTP://WWW.REVISTAS.USP.BR/CEFP/ARTICLE/VIEW/142077/137357;-;0
53001010048P6;FILOSOFIA;UNB;UNIVERSIDADE DE BRASILIA;2017;23346129;2;21;ARTIGO;PETER D. THOMAS;THE COMUNIST HIPOTESIS AND THE QUESTION OF ORGANZIATION;INGLES;PORTUGUES;CRITICA MARXISTA;CAMPINAS;BRASIL;-;27;45;-;-;0104-9321-45;IMPRESSO;WWW.CRITICAMARXISTA;-;0
53001010048P6;FILOSOFIA;UNB;UNIVERSIDADE DE BRASILIA;2017;23346151;2;21;ARTIGO;ARTHUR LEHNING;ANARCHISM ET MARXISME DANS LA REVOLUTION RUSSE;FRANCES;PORTUGUES;PASSA PALAVRA;SAO PAULO;BRASIL;-;-;-;-;-;-;MEIO DIGITAL;HTTP://PASSAPALAVRA.INFO/2017/10/115287;-;0
53001010048P6;FILOSOFIA;UNB;UNIVERSIDADE DE BRASILIA;2017;23346163;2;21;ARTIGO;HELMUT HEIT;ASKESE UND FRHLICHE WISSENSCHAFT IN NIETZSCHES GENEALOGIE DER MORAL;ALEMAO;PORTUGUES;REVISTA KRITERION;BELO HORIZONTE;BRASIL;-;-;-;-;-;-;VARIOS;HTTP://WWW.SCIELO.BR/SCIELO.PHP?PID=S0100-512X2017000200373&SCRIPT=SCI_ARTTEXT&TLNG=PT;-;0
53001010048P6;FILOSOFIA;UNB;UNIVERSIDADE DE BRASILIA;2017;23346387;2;21;ARTIGO;PAUL VALERY;L INFINI ESTHETIQUE (1934);FRANCES;PORTUGUES;UNB;BRASILIA;BRASIL;-;-;-;-;-;2317-9570;MEIO DIGITAL;-;-;0
53001010048P6;FILOSOFIA;UNB;UNIVERSIDADE DE BRASILIA;2017;23346493;2;21;ARTIGO;MICHAEL DUMMETT;REALISM, IN THE NATURE AND FUTURE OF PHILOSOPHY;INGLES;PORTUGUES;HTTP://CRITICANAREDE/BIVALENCE.HTML;VIRTUAL;BRASIL;1;12;01;01;01;978-0-231-150;MEIO DIGITAL;-;-;0
42001013093P7;ARTES CENICAS;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23346672;2;21;ARTIGO;YANNICK BUTEL;LA CONQUETE DE LESPACE, VARIATION SUR UN ART DE LA RENCONTRE: LE GESTE BAROQUE;FRANCES;PORTUGUES;REVISTA CENA  PERIODICO DO PROGRAMA DE POS-GRADUACAO EM ARTES CENICAS  INSTITUTO DE ARTES  DEPARTAMENTO DE ARTE DRAMATICA - UFRGS;PORTO ALEGRE;BRASIL;N2;12;-;-;-;1519-275X;MEIO DIGITAL;HTTP://SEER.UFRGS.BR/INDEX.PHP/CENA/ARTICLE/VIEW/73508;-;0
42001013093P7;ARTES CENICAS;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23346720;2;21;ARTIGO;MARIE URBAN;LES PROBLEMATIQUES ETHIQUES ET ESTHETIQUES A LEXEMPLE DUNE PRATIQUE THEATRALE EN PRISON.;FRANCES;PORTUGUES;REVISTA CENA;PORTO ALEGRE;BRASIL;23;12;1;-;-;ISSN 2236-3254;MEIO DIGITAL;HTTP://SEER.UFRGS.BR/INDEX.PHP/CENA/ARTICLE/VIEW/77122;-;0
42001013093P7;ARTES CENICAS;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23346767;2;21;ARTIGO;PAUL BEATRIZ PRECIADO;CARTOGRAFIAS QUEER: EL FLANEUR PERVERSO, LA LESBIANA TOPOFOBICA Y LA PUTA MULTICARTOGRAFICA, O COMO HACER UNA CARTOGRAFIA 'ZORRA' CON ANNIE SPRINKLE;ESPANHOL;PORTUGUES;REVISTA PERFORMATUS;PORTO;PORTUGAL;-;12;-;-;-;2316-8102;MEIO DIGITAL;HTTP://PERFORMATUS.NET/TRADUCOES/CARTOGRAFIAS-QUEER/;PRIMEIRA VEZ QUE ESTE TEXTO E TRADUZIDO EM LINGUA PORTUGUESA. VALE DESTACAR QUE O NOME DE PAUL BEATRIZ PRECIADO E UMA DAS MAIORES REFERENCIAS PARA ESTUDOS DE GENERO, DE DIVERSIDADE E DE IDENTIDADE.;0
42001013093P7;ARTES CENICAS;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23346797;2;21;ARTIGO;OSAKUE OMOERA, EMMANUEL OZOEMENAM;CREATIVITY IN ACTING: STRATEGIES FOR THE SEPARATION OF THE PERFORMERS REAL IDENTITY FROM THE CONSTRUCT IN NIGERIA;INGLES;PORTUGUES;EDITORA DA UFRGS;PORTO ALEGRE;BRASIL;16;20;-;-;-;2236-3254;MEIO DIGITAL;HTTP://SEER.UFRGS.BR/INDEX.PHP/CENA/ARTICLE/VIEW/77317/44817;TRADUCAO DO ARTIGO REALIZADO EM PARCERIA COM CLAUDIA SACHS.;0
42001013093P7;ARTES CENICAS;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23346833;2;21;ARTIGO;OLIVIER NEVEUX;DIFFICULTES DE LEMANCIPATION.REMARQUES SUR LA THEORIE DU  THEATRE DE LOPPRIME;FRANCES;PORTUGUES;EDITORA DA UFRGS;PORTO ALEGRE;BRASIL;24;-;-;-;-;2236-3254;MEIO DIGITAL;HTTP://SEER.UFRGS.BR/CENA;-;0
42001013093P7;ARTES CENICAS;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23346858;2;21;ARTIGO;KENT SJSTRM;BODILY EDUCATION IN MODERNIST CULTURE  FREEDOM AND COMMODIFICATION, THEATRE, DANCE AND PERFORMANCE;INGLES;PORTUGUES;EDITORA DA UFRGS;PORTO ALEGRE;BRASIL;21;14;-;-;-;2236-3254;MEIO DIGITAL;HTTP://SEER.UFRGS.BR/INDEX.PHP/CENA/ARTICLE/VIEW/70090/39748;-;0
22011013002P7;INTERDISCIPLINAR EM HUMANIDADES;UNILAB;UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA;2017;23347671;2;21;LIVRO;AMOSSY, RUTH;APOLOGIE DE LA POLEMIQUE;FRANCES;PORTUGUES;EDITORA CONTEXTO;SAO PAULO;BRASIL;1;224;1;1;1;9788552000242;IMPRESSO;-;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23351768;2;21;ARTIGO;MAXIMO LANGER;THE LONG SHADOW OF THE ADVERSARIAL AND INQUISITORIAL CATEGORIES;INGLES;PORTUGUES;EMPORIO DO DIREITO;FLORIANOPOLIS;BRASIL;1;25;1;1;-;9788594770783;IMPRESSO;-;RESULTADO DO GRUPO DE PESQUISA RESSIGNIFICACOES DO AUTORITARISMO PROCESSUAL PENAL.;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23351769;2;21;ARTIGO;GIORGIO SPANGHER;LA STORIA DEL PROCESSO PENALE ITALIANO;ITALIANO;PORTUGUES;EMPORIO DO DIREITO;FLORIANOPOLIS;BRASIL;1;12;1;1;-;9788594770783;IMPRESSO;-;RESULTADO DO GRUPO DE PESQUISA RESSIGNIFICACOES DO AUTORITARISMO PROCESSUAL PENAL.;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23351772;2;21;ARTIGO;GABRIEL IGNACIO ANITUA;LA IMPORTACION DE MECANISMOS CONSENSUALES DEL PROCESO ESTADOUNIDENSE, EN LAS REFORMAS PROCESALES LATINOAMERICANAS;ESPANHOL;PORTUGUES;EMPORIO DO DIREITO;FLORIANOPOLIS;BRASIL;1;18;1;1;-;9788594770783;IMPRESSO;-;RESULTADO DO GRUPO DE PESQUISA RESSIGNIFICACOES DO AUTORITARISMO PROCESSUAL PENAL.;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23351794;2;21;LIVRO;LEONEL GONZALEZ POSTIGO, TOBIAS JOSE PODESTA;THE ORALITY IN THE NEW CRIMINAL PROCEDURE CODE OF THE ARGENTINE NATION;INGLES;PORTUGUES;IBRASPP;SAO PAULO;BRASIL;1;-;-;-;-;2525-510X;MEIO DIGITAL;HTTP://WWW.IBRASPP.COM.BR/REVISTA/INDEX.PHP/RBDPP/ARTICLE/VIEW/89;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23351808;2;21;ARTIGO;ALBERTO BINDER;EL ENTRAMADO INQUISITORIAL -HISTORIA Y TRADICIONES EN LA CONFIGURACION DE LA JUSTICIA PENAL-;ESPANHOL;PORTUGUES;EMPORIO DO DIREITO;FLORIANOPOLIS;BRASIL;1;23;1;1;-;9788594770783;IMPRESSO;-;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23351809;2;21;LIVRO;ALBERTO BINDER;LA RED INQUISITORIAL: HISTORIA Y TRADICIONES EN LA CONFIGURACION DE LA JUSTICIA PENAL.;ESPANHOL;PORTUGUES;EMPORIO DO DIREITO;FLORIANOPOLIS;BRASIL;-;-;-;-;-;9788594770783;IMPRESSO;-;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23351823;2;21;ARTIGO;LORENA BACHMAIER WINTER;ACUSATORIO VERSUS INQUISITIVO. REFLEXIONES ACERCA DEL PROCESO PENAL;ESPANHOL;PORTUGUES;EMPORIO DO DIREITO;FLORIANOPOLIS;BRASIL;1;36;1;1;-;9788594770783;IMPRESSO;-;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23351824;2;21;LIVRO;LORENA BACHMAIER WINTER;ACUSATORIO VERSUS INQUISITIVO: REFLEXIONES ACERCA DEL PROCESO PENAL;ESPANHOL;PORTUGUES;EMPORIO DO DIREITO;FLORIANOPOLIS;BRASIL;1;-;-;-;1;9788594770783;VARIOS;-;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23351833;2;21;ARTIGO;GREGG BARAK;ALTERNATIVES TO HIGH-RISK SECURITIES FRAUD CONTROL: PROPOSING STRUCTURAL TRANSFORMATION IN AN AGE OF FINANCIAL EXPANSIONISM ANS UNSUSTAINABLE GLOBAL CAPITAL;INGLES;PORTUGUES;SINTESE;SAO PAULO;BRASIL;1;171;64;1;-;16768698;IMPRESSO;-;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23351937;2;21;LIVRO;ALESSANDRO DE GIORGI;FIVE THESES ON MASS INCARCERATION;INGLES;PORTUGUES;CANAL CIENCIAS CRIMINAIS / CAFE E FURIA;PORTO ALEGRE;BRASIL;-;-;-;-;-;9788592712105;VARIOS;HTTP://WWW.CINCOTESES.COM.BR;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23351958;2;21;ARTIGO;MICHELE TARUFFO;CONSIDERAZIONI SULLE PROVE PER INDUZIONE;ITALIANO;PORTUGUES;LIVRARIA DO ADVOGADO;PORTO ALEGRE;BRASIL;-;-;-;-;-;9788569538899;IMPRESSO;-;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23351995;2;21;LIVRO;EAMONN CARABINE;CRIME AND MEDIA;INGLES;PORTUGUES;CANAL CIENCIAS CRIMINAIS;PORTO ALEGRE;BRASIL;1;-;-;-;-;9788592712129;IMPRESSO;HTTPS://CANALCIENCIASCRIMINAIS.COM.BR/PRODUTO/CRIMINOLOGIAS-ALTERNATIVAS/;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23351996;2;21;ARTIGO;PAT O'MALLEY;CRIME AND RISK;INGLES;PORTUGUES;CANAL CIENCIAS CRIMINAIS;PORTO ALEGRE;BRASIL;1;20;1;1;1;9788592712129;IMPRESSO;-;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23352003;2;21;LIVRO;JEFF FERRELL E KEITH HAYWARD;CULTURAL CRIMINOLOGY CONTINUED;INGLES;PORTUGUES;CANAL CIENCIAS CRIMINAIS;PORTO ALEGRE;BRASIL;1;-;-;-;-;9788592712129;IMPRESSO;-;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23352009;2;21;LIVRO;GABE MYTHEN;CRIMINOLOGY AND TERRORISM: TOWARDS A CRITICAL APPROACH;INGLES;PORTUGUES;CANAL CIENCIAS CRIMINAIS;PORTO ALEGRE;BRASIL;1;-;-;-;-;-;IMPRESSO;HTTPS://CANALCIENCIASCRIMINAIS.COM.BR/PRODUTO/CRIMINOLOGIAS-ALTERNATIVAS/;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23352014;2;21;LIVRO;PAT CARLEN;ALTERNATIVE CRIMINOLOGIES;INGLES;PORTUGUES;CANAL CIENCIAS CRIMINAIS;PORTO ALEGRE;BRASIL;1;-;-;-;-;9788592712129;IMPRESSO;-;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23352015;2;21;LIVRO;PAT CARLEN E JO PHOENIX;ALTERNATIVE CRIMINOLOGIES, ACADEMIC MARKETS AND CORPORATISM IN UNIVERSITIES;INGLES;PORTUGUES;CANAL CIENCIAS CRIMINAIS;PORTO ALEGRE;BRASIL;1;-;-;-;-;9788592712129;IMPRESSO;HTTPS://CANALCIENCIASCRIMINAIS.COM.BR/PRODUTO/CRIMINOLOGIAS-ALTERNATIVAS/;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23352161;2;21;LIVRO;ALBERTO BINDER;FUNDAMENTOS PARA LA REFORMA DE LA JUSTICIA PENAL;ESPANHOL;PORTUGUES;EMPORIO DO DIREITO;FLORIANOPOLIS/SC;BRASIL;1;206;I;-;-;9788594770868;IMPRESSO;-;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23352167;2;21;ARTIGO;PAT O'MALLEY;GOVERNAMENTALIDADE E RISCO;INGLES;PORTUGUES;EMPORIO DO DIREITO;FLORIANOPOLIS;BRASIL;1;34;-;-;1;9788594771261;IMPRESSO;-;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23352168;2;21;ARTIGO;JONATHAN SIMON;GOVERNING THROUGH CRIME;INGLES;PORTUGUES;CANAL CIENCIAS CRIMINAIS;PORTO ALEGRE;BRASIL;1;19;1;1;-;9788592712129;VARIOS;-;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23352191;2;21;ARTIGO;GIUSEPPE RICCIO;L' IMPARZIALITA TRA SITUAZIONE SOGGETTIVA E PARADIGMA DI SISTEMA;ITALIANO;PORTUGUES;EMPORIO DO DIREITO;FLORIANOPOLIS;BRASIL;1;47;1;1;-;9788594770783;IMPRESSO;-;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23352196;2;21;LIVRO;DAVID GARLAND;PECULIAR INSTITUTION: AMERICA?S DEATH PENALTY TODAY;INGLES;PORTUGUES;CANAL CIENCIAS CRIMINAIS;PORTO ALEGRE;BRASIL;1;-;-;-;-;9788592712129;IMPRESSO;HTTPS://CANALCIENCIASCRIMINAIS.COM.BR/PRODUTO/CRIMINOLOGIAS-ALTERNATIVAS/;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23352202;2;21;ARTIGO;SANDRO CHIGNOLA;ITALIAN THEORY? ELEMENTOS PARA UMA GENEALOGIA;ESPANHOL;PORTUGUES;SINTESE;SAO PAULO/SP;BRASIL;-;20;66;-;-;1676-8698;IMPRESSO;-;-;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23352235;2;21;ARTIGO;MIRJAN DAMASKA;EVIDENTIARY BARRIERS TO CONVICTION AND TWO MODELS OF CRIMINAL PROCEDURE: A COMPARATIVE STUDY;INGLES;PORTUGUES;EMPORIO DO DIREITO;FLORIANOPOLIS;BRASIL;1;75;1;1;-;9788594770783;IMPRESSO;-;RESULTADO DO GRUPO DE PESQUISA RESSIGNIFICACOES DO AUTORITARISMO PROCESSUAL PENAL.;0
42005019023P4;CIENCIAS CRIMINAIS;PUC/RS;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO GRANDE DO SUL;2017;23352309;2;21;LIVRO;WILLIAM WARDE FOWLER;THE ORIGINAL MEANING OF THE WORD SACER;INGLES;PORTUGUES;LEANDRO AYRES FRANCA / CAFE E FURIA;PORTO ALEGRE;BRASIL;1;-;-;-;-;9788591381449;MEIO DIGITAL;HTTP://WWW.CAFEEFURIA.COM;-;0
