CD_PROGRAMA_IES;NM_PROGRAMA_IES;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;AN_BASE_PRODUCAO;ID_ADD_PRODUCAO_INTELECTUAL;ID_TIPO_PRODUCAO;ID_SUBTIPO_PRODUCAO;DS_NATUREZA;NM_EDITORA;NM_CIDADE;NM_PAIS;DS_IDIOMA;NR_PAGINAS;DS_ISBN_ISSN;DS_DIVULGACAO;DS_URL;DS_OBSERVACOES;IN_GLOSA
33141010001P4;SANIDADE,SEGURANCA ALIMENTAR E AMBIENTAL NO AGRONEGOCIO;IBSP;INSTITUTO BIOLOGICO;2017;21986145;2;10;BOLETIM TECNICO: SANIDADE NA OVINOCULTURA II (2A EDICAO);INSTITUTO BIOLOGICO;SAO PAULO;BRASIL;PORTUGUES;56;2594-6080;MEIO DIGITAL;HTTP://WWW.BIOLOGICO.SP.GOV.BR/PAGE/SANIDADE-NA-OVINOCULTURA-II;O SEGUNDO VOLUME DO BOLETIM TECNICO SOBRE SANIDADE NA OVINOCULTURA E A CONTINUACAO DE UM TRABALHO ANTERIOR QUE ALMEJA DAR SUPORTE AOS PRODUTORES RURAIS, E DEMAIS INTERESSADOS NA AREA, A RESPEITO DAS PRINCIPAIS ENFERMIDADES QUE ACOMETEM OS OVINOS.;0
33141010001P4;SANIDADE,SEGURANCA ALIMENTAR E AMBIENTAL NO AGRONEGOCIO;IBSP;INSTITUTO BIOLOGICO;2017;21986242;2;10;BOLETIM TECNICO;INSTITUTO BIOLOGICO;SAO PAULO;BRASIL;PORTUGUES;2;-;MEIO DIGITAL;HTTP://WWW.SICA.BIO.BR/GUIABIOLOGICO/BUSCA_CULTURAS_RESULTADO_OK.PHP?ID=152&VLT=2;-;0
33141010001P4;SANIDADE,SEGURANCA ALIMENTAR E AMBIENTAL NO AGRONEGOCIO;IBSP;INSTITUTO BIOLOGICO;2017;21986244;2;10;BOLETIM TECNICO;INSTITUTO BIOLOGICO;SAO PAULO;BRASIL;PORTUGUES;2;-;MEIO DIGITAL;HTTP://WWW.SICA.BIO.BR/GUIABIOLOGICO/BUSCA_CULTURAS_RESULTADO_OK.PHP?ID=153&VLT=2;-;0
33141010001P4;SANIDADE,SEGURANCA ALIMENTAR E AMBIENTAL NO AGRONEGOCIO;IBSP;INSTITUTO BIOLOGICO;2017;21986255;2;10;BOLETIM TECNICO;INSTITUTO BIOLOGICO;SAO PAULO;BRASIL;PORTUGUES;2;-;MEIO DIGITAL;HTTP://WWW.SICA.BIO.BR/GUIABIOLOGICO/BUSCA_CULTURAS_RESULTADO_OK.PHP?ID=151&VLT=9&BUSCA=PRSV-P;-;0
33141010001P4;SANIDADE,SEGURANCA ALIMENTAR E AMBIENTAL NO AGRONEGOCIO;IBSP;INSTITUTO BIOLOGICO;2017;21986272;2;10;BOLETIM TECNICO;EMBRAPA UVA E VINHO (CNPUV);BENTO GONCALVES, RS;BRASIL;PORTUGUES;13;1808-6802;MEIO DIGITAL;HTTPS://WWW.INFOTECA.CNPTIA.EMBRAPA.BR/INFOTECA/BITSTREAM/DOC/1084312/1/COMUNICADOTECNICO202.PDF;-;0
33141010001P4;SANIDADE,SEGURANCA ALIMENTAR E AMBIENTAL NO AGRONEGOCIO;IBSP;INSTITUTO BIOLOGICO;2017;21986273;2;10;DOCUMENTO TECNICO N 33;INSTITUTO BIOLOGICO;SAO PAULO;BRASIL;PORTUGUES;16;1983134X;MEIO DIGITAL;HTTP://WWW.BIOLOGICO.SP.GOV.BR/UPLOADS/DT/089DC7DA-722E-4123-AE87-8BFD9F1F519A.PDF;TRABALHO E PARTE DA DISSERTACAO DE MESTRADO DO SEGUNDO AUTOR.;0
41002016009P0;ADMINISTRACAO;UDESC;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;2017;21987688;2;10;POST EM BLOG;GRUPO DE PESQUISA POLITEIA;FLORIANOPOLIS;BRASIL;PORTUGUES;1;-;MEIO DIGITAL;HTTP://COPRODUCAOPUBLICA.BLOGSPOT.COM.BR/2017/02/ENTRE-O-ESTADO-E-O-INDIVIDUO-O-QUE-HA.HTML;-;0
41002016009P0;ADMINISTRACAO;UDESC;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;2017;21987857;2;10;RELATORIO PREMIO BOAS PRATICAS EM GESTAO PUBLICA UDESC ESAG - EDICAO 2016;UDESC ESAG;FLORIANOPOLIS;BRASIL;PORTUGUES;183;-;MEIO DIGITAL;HTTP://WWW.ESAG.UDESC.BR/ARQUIVOS/ID_SUBMENU/1684/CADERNO_PRATICAS_2016_V01_11_2017.PDF;-;0
41002016009P0;ADMINISTRACAO;UDESC;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;2017;21987858;2;10;PREMIO;FUNDACAO DE AMPARO A PESQUISA E INOVACAO DO ESTADO DE SANTA CATARINA - FAPESC;FLORIANOPOLIS - SC;BRASIL;PORTUGUES;-;-;VARIOS;HTTP://WWW.PREMIOSTEMMER.SC.GOV.BR/;-;0
42004012158P0;ENSINO DE CIENCIAS EXATAS;FURG;UNIVERSIDADE FEDERAL DO RIO GRANDE;2017;21988203;2;10;ORELHA DE LIVRO;CIDADELA;PORTO ALEGRE;BRASIL;PORTUGUES;1;9788579783159;IMPRESSO;-;-;0
32018010005P9;PSICOLOGIA;UFSJ;UNIVERSIDADE FEDERAL DE SAO JOAO DEL-REI;2017;21988762;2;10;EDITORIAL;SPID;RIO DE JANEIRO;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;-;-;0
32018010005P9;PSICOLOGIA;UFSJ;UNIVERSIDADE FEDERAL DE SAO JOAO DEL-REI;2017;21988763;2;10;EDITORIAL;UFSJ;-;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;-;-;0
32018010005P9;PSICOLOGIA;UFSJ;UNIVERSIDADE FEDERAL DE SAO JOAO DEL-REI;2017;21988764;2;10;EDITORIAL;SPID;-;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;-;-;0
32018010005P9;PSICOLOGIA;UFSJ;UNIVERSIDADE FEDERAL DE SAO JOAO DEL-REI;2017;21988884;2;10;PRESS RELEASE DE MEU ARTIGO FOI PUBLICADO NO BLOG SCIELO EM PERSPECTIVAS ? HUMANAS.;REVISTA SCIELO EM PERSPECTIVAS;-;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;HTTP://HUMANAS.BLOG.SCIELO.ORG/BLOG/2017/04/03/PRECARIZACAO-DO-TRABALHO-MEDICO-NO-SUS/;-;0
42007011013P1;LINGISTICA APLICADA;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;2017;21989106;2;10;ORGANIZACAO DE CADERNO DE RESUMOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS - UNISINOS;SAO LEOPOLDO;BRASIL;PORTUGUES;115;978-85-98396-;MEIO DIGITAL;HTTP://WWW.UFRGS.BR/ELC-EBRALC2017/CADERNO-DE-RESUMOS;-;0
42007011013P1;LINGISTICA APLICADA;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;2017;21989155;2;10;EDITORIAL;REVISTA VIRTUAL DE ESTUDOS DA LINGUAGEM;PORTO ALEGRE;BRASIL;PORTUGUES;3;1678-8931;MEIO DIGITAL;HTTP://WWW.REVEL.INF.BR/PT/EDICOES/?ID=47;-;0
42007011013P1;LINGISTICA APLICADA;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;2017;21989220;2;10;RESUMO EXPANDIDO - COMUNICACAO ORAL;UNIVERSIDADE ESTADUAL DO MARANHAO - UEMA;SAO LUIS;BRASIL;PORTUGUES;-;2358/2049;VARIOS;-;-;0
42007011013P1;LINGISTICA APLICADA;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;2017;21989323;2;10;RESUMO EXPANDIDO - COMUNICACAO ORAL;UNIVERSIDADE ESTADUAL DO MARANHAO - UEMA;SAO LUIS;BRASIL;PORTUGUES;-;2358/2049;VARIOS;-;-;0
42007011013P1;LINGISTICA APLICADA;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;2017;21989354;2;10;RESUMO EXPANDIDO;SIGET: EMBRA SERVICOS EM TECNOLOGIA LTDA EPP;CAMPO GRANDE;BRASIL;PORTUGUES;-;2594469X;MEIO DIGITAL;-;-;0
42007011013P1;LINGISTICA APLICADA;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;2017;21989455;2;10;RESUMO EXPANDIDO - COMUNICACAO ORAL;UNIVERSIDADE ESTADUAL DO MARANHAO - UEMA;SAO LUIS;BRASIL;PORTUGUES;-;2358/2049;VARIOS;-;-;0
42007011013P1;LINGISTICA APLICADA;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;2017;21989456;2;10;RESUMO EXPANDIDO - COMUNICACAO ORAL;UNIVERSIDADE ESTADUAL DO MARANHAO - UEMA;SAO LUIS;BRASIL;PORTUGUES;-;2358/2049;VARIOS;-;-;0
42007011013P1;LINGISTICA APLICADA;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;2017;21989639;2;10;RESENHA;DELTA;MERCADO DE LETRAS;BRASIL;PORTUGUES;1;0102-4450;MEIO DIGITAL;HTTP://WWW.SCIELO.BR/SCIELO.PHP?SCRIPT=SCI_ARTTEXT&PID=S0102-44502017000200655&LNG=EN&NRM=ISO&TLNG=PT;-;0
33003017095P7;ARQUITETURA, TECNOLOGIA E CIDADE;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;2017;21994434;2;10;RESENHA;VITRUVIUS. RESENHAS ONLINE. 187.03 LIVRO ANO 17, JUL. 2017;SAO PAULO;BRASIL;PORTUGUES;-;ISSN 2175-669;OUTRO;HTTP://WWW.VITRUVIUS.COM.BR/REVISTAS/READ/RESENHASONLINE/17.187/6578;-;0
42007011033P2;DIREITO DA EMPRESA E DOS NEGOCIOS;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;2017;21998256;2;10;BLOG;THOMSON REUTERS BRASIL;SAO PAULO;BRASIL;PORTUGUES;2;-;MEIO DIGITAL;HTTPS://WWW.THOMSONREUTERS.COM.BR/PT/JURIDICO/BLOG/AINDA-SOBRE-A-RENCA-AMAZONIA-E-OS-DESIGNIOS-CONSTITUCIONAIS.HTML;-;0
42007011014P8;ECONOMIA;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;2017;22000162;2;10;TEXTO PARA DISCUSSAO;UFMG / CEDEPLAR;BELO HORIZONTE;BRASIL;PORTUGUES;39;ISSN 2318-237;MEIO DIGITAL;-;-;0
42007011014P8;ECONOMIA;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;2017;22000205;2;10;PROJETOS DE EXTENSAO EM CIENCIAS SOCIAIS APLICADAS EM UMA UNIVERSIDADE COMUNITARIA 2016-2018;UNESC;-;-;PORTUGUES;-;-;MEIO DIGITAL;-;-;0
42007011025P0;ENFERMAGEM;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;2017;22000676;2;10;PROTOCOLO DE REVISAO SISTEMATICA;PROSPERO INTERNATIONAL PROSPECTIVE REGISTER OF SYSTEMATIC REVIEWS;-;BRASIL;PORTUGUES;3;-;MEIO DIGITAL;HTTP://WWW.CRD.YORK.AC.UK/PROSPERO/DISPLAY_RECORD.PHP?ID=CRD42017073495;-;0
42003016024P8;SOCIOLOGIA;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;2017;22001602;2;10;ORGANIZACAO DOSSIE;PERIODICO TOMO;-;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;HTTP://SEER.UFS.BR/INDEX.PHP/TOMO;-;0
42003016024P8;SOCIOLOGIA;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;2017;22001639;2;10;ORGANIZACAO DE DOSSIE;REVISTA NORUS;-;BRASIL;PORTUGUES;183;-;MEIO DIGITAL;HTTPS://PERIODICOS.UFPEL.EDU.BR/OJS2/INDEX.PHP/NORUS/INDEX;-;0
42003016024P8;SOCIOLOGIA;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;2017;22001811;2;10;ORGANIZACAO DOSSIE;NORUS;PELOTAS;BRASIL;PORTUGUES;-;2318-1966;MEIO DIGITAL;HTTPS://PERIODICOS.UFPEL.EDU.BR/OJS2/INDEX.PHP/NORUS/ISSUE/VIEW/668;-;0
42003016024P8;SOCIOLOGIA;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;2017;22001833;2;10;COORDENACAO;EDITORA DA UFPEL;PELOTAS/RS;BRASIL;PORTUGUES;47;-;IMPRESSO;WWW.UFPEL.EDU.BR;-;0
23001011052P5;ARQUITETURA E URBANISMO;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22002777;2;10;RESUMO;CENTRO DE TECNOLOGIA/REVISTA PROJETAR - PROJETO E PERCEPCAO DO AMBIENTE;NATAL;BRASIL;PORTUGUES;01;2448-296X;MEIO DIGITAL;WWW.REVISTAPROJETAR.CT.UFRN.BR;-;0
23001011052P5;ARQUITETURA E URBANISMO;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22002780;2;10;RESENHA;VITRUVIUS;SAO PAULO;BRASIL;PORTUGUES;-;2175-6694;HIPERTEXTO;-;-;0
23001011055P4;ESTUDOS URBANOS E REGIONAIS;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22002994;2;10;BLOG;GRUPO DE INVESTIGACAO AMBIENTE, TERRITORIO E SOCIEDADE, ICS-ULISBOA;LISBOA;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;HTTPS://AMBIENTETERRITORIOSOCIEDADE-ICS.ORG/2017/11/22/O-MILAGRE-DOS-TRANSVASES-NUM-MUNDO-A-BEIRA-DA-CATASTROFE-HIDRICA/#MORE-4330;-;0
33092010001P6;ADMINISTRACAO;UNINOVE;UNIVERSIDADE NOVE DE JULHO;2017;22010488;2;10;PENSATA;UNINOVE;-;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;HTTP://WWW.REVISTAIBEROAMERICANA.ORG/OJS/INDEX.PHP/IBERO/ARTICLE/VIEW/2526/PDF;-;0
40015017005P2;FILOSOFIA;UNIOESTE;UNIVERSIDADE ESTADUAL DO OESTE DO PARANA;2017;22011218;2;10;APRESENTACAO;EDUNIOESTE;CASCAVEL;BRASIL;PORTUGUES;5;2446-7413;MEIO DIGITAL;HTTP://E-REVISTA.UNIOESTE.BR/INDEX.PHP/DIAPHONIA;-;0
40015017005P2;FILOSOFIA;UNIOESTE;UNIVERSIDADE ESTADUAL DO OESTE DO PARANA;2017;22011291;2;10;ORGANIZACAO DE LIVRO;APOLODORO VIRTUAL EDICOES;GUARAPUAVA-PR;BRASIL;PORTUGUES;375;978-85-93565-10-6;VARIOS;-;-;0
40015017005P2;FILOSOFIA;UNIOESTE;UNIVERSIDADE ESTADUAL DO OESTE DO PARANA;2017;22011293;2;10;EDITORIAL;EDUNIOESTE;CASCAVEL;BRASIL;PORTUGUES;8;2526-592X;MEIO DIGITAL;HTTP://E-REVISTA.UNIOESTE.BR/INDEX.PHP/AORISTO/ARTICLE/VIEW/18205/11911;-;0
40015017005P2;FILOSOFIA;UNIOESTE;UNIVERSIDADE ESTADUAL DO OESTE DO PARANA;2017;22011312;2;10;LIVRO DIDATICO - EAD;MEC/UAB - EDUNICENTRO;BRASILIA;BRASIL;PORTUGUES;35;-;MEIO DIGITAL;-;-;0
40001016078P2;AQUICULTURA E DESENVOLVIMENTO SUSTENTAVEL;UFPR;UNIVERSIDADE FEDERAL DO PARANA;2017;22014317;2;10;BOLETIM DE PESQUISA E DESENVOLVIMENTO;EMBRAPA PESCA E AQUICULTURA;PALMAS;BRASIL;PORTUGUES;21;2358-6273;MEIO DIGITAL;HTTPS://AINFO.CNPTIA.EMBRAPA.BR/DIGITAL/BITSTREAM/ITEM/168313/1/CNPASA-2017-BPD23.PDF;-;0
32001010029P9;ZOOTECNIA;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;22014774;2;10;EDITORACAO;EMBRAPA CERRADOS (DOCUMENTOS);PLANALTINA;BRASIL;PORTUGUES;37;1517-5111;IMPRESSO;HTTP://BBELETRONICA.CPAC.EMBRAPA.BR/VERSAOMODELO/HTML/2016/DOC/DOC_337.SHTML;-;0
42007011004P2;CIENCIAS DA COMUNICACAO;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;2017;22015236;2;10;APRESENTACAO DE NUMERO DA REVISTA QUESTOES TRANSVERSAIS;UNIVERSIDADE DO VALE DO RIO DOS SINOS - UNISINOS;SAO LEOPOLDO;BRASIL;PORTUGUES;3;2318-6372;MEIO DIGITAL;HTTP://WWW.REVISTAS.UNISINOS.BR/INDEX.PHP/QUESTOES/ISSUE/VIEW/705;-;0
42007011004P2;CIENCIAS DA COMUNICACAO;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;2017;22015302;2;10;APRESENTACAO;UNIVERSIDADE FEDERAL DE SANTA MARIA - UFSM;SANTA MARIA;BRASIL;PORTUGUES;3;9788583840459;MEIO DIGITAL;HTTP://WWW.MIDIATICOM.ORG/PDF/REDES_DIGITAIS_UM_MUNDO_PARA_OS_AMADORES_FLYCHY_FERREIRA_AMARAL.PDF;-;0
42007011004P2;CIENCIAS DA COMUNICACAO;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;2017;22015518;2;10;ENSAIO;EDITORA BESTIARIO;PORTO ALEGRE;BRASIL;PORTUGUES;14;9788594187024;IMPRESSO;-;-;0
42007011004P2;CIENCIAS DA COMUNICACAO;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;2017;22015535;2;10;LITERATURA POESIA;MULTIFOCO;RIO DE JANEIRO;BRASIL;PORTUGUES;88;9788559962697;IMPRESSO;-;-;0
23001011037P6;ANTROPOLOGIA SOCIAL;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22016578;2;10;ORGANIZACAO DOSSIE REVSITA VIVENCIA;EDUFRN;-;BRASIL;PORTUGUES;-;2238-6009;MEIO DIGITAL;-;-;0
23001011037P6;ANTROPOLOGIA SOCIAL;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22016610;2;10;CONSULTORIA TECNICA;CEAMPE;NATAL/RN;BRASIL;PORTUGUES;-;-;OUTRO;-;-;0
23001011037P6;ANTROPOLOGIA SOCIAL;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22016611;2;10;CONSULTORIA TECNICA;SESED;NATAL;BRASIL;PORTUGUES;-;-;VARIOS;HTTP://WWW.SSP.RN.GOV.BR/CONTEUDO.ASP?TRAN=ITEM&TARG=5909&ACT=NULL&PAGE=0&PARM=NULL&LBL=SECRET%C3%A1RIO;-;0
23001011037P6;ANTROPOLOGIA SOCIAL;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22016640;2;10;ORGANIZACAO DO DOSSIE: ANTROPOLOGIA, JUSTICA E PRISOES: REFLEXOES SOBRE O SISTEMA PENAL BRASILEIRO;EDUFRN;NATAL/RN;BRASIL;PORTUGUES;208;0104-3064;VARIOS;HTTPS://PERIODICOS.UFRN.BR/VIVENCIA/ISSUE/VIEW/418;-;0
23001011037P6;ANTROPOLOGIA SOCIAL;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22016641;2;10;ORGANIZACAO DE DOSSIE NO PERIODICO PRAGMATIZES  REVISTA LATINO AMERICANA DE ESTUDOS EM CULTURA;EDITORA DA UFF;NITEROI/RJ;BRASIL;PORTUGUES E INGLES;100;2237-1508;MEIO DIGITAL;-;-;0
23001011037P6;ANTROPOLOGIA SOCIAL;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22016642;2;10;ORGANIZACAO DE PERIODICO;UFRN;NATAL;BRASIL;PORTUGUES;159;2238-6009;VARIOS;HTTPS://PERIODICOS.UFRN.BR/VIVENCIA/ISSUE/VIEW/693;-;0
23001011037P6;ANTROPOLOGIA SOCIAL;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22016696;2;10;GWAJ BA NHO PYKA - A NOSSA TERRA;ASSOCIACAO FLORESTA PROTEGIDA;-;-;PORTUGUES;-;-;MEIO DIGITAL;-;-;0
23001011037P6;ANTROPOLOGIA SOCIAL;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22016760;2;10;RELATORIO DE DIREITOS HUMANOS;REDE SOCIAL DE DIREITOS HUMANOS;-;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;-;-;0
32006012071P7;MUSICA;UFU;UNIVERSIDADE FEDERAL DE UBERLANDIA;2017;22017366;2;10;NOTAS DE PROGRAMA;SOCIEDADE DE CULTURA ARTISTICA;SAO PAULO;BRASIL;PORTUGUES;04;9788593629075;IMPRESSO;-;-;0
33009015066P5;ENSINO EM CIENCIAS DA SAUDE;UNIFESP;UNIVERSIDADE FEDERAL DE SAO PAULO;2017;22017463;2;10;LIVRO DIGITAL;REPOSITORIO INSTITUCIONAL DA UNIFESP;SAO PAULO;BRASIL;PORTUGUES;253;-;MEIO DIGITAL;HTTP://REPOSITORIO.UNIFESP.BR/BITSTREAM/HANDLE/11600/41299/COMPLETO_SUMARIO_CAP%C3%ADTULOS_15_MARCO_2017.PDF?SEQUENCE=6&ISALLOWED=Y;-;0
33009015066P5;ENSINO EM CIENCIAS DA SAUDE;UNIFESP;UNIVERSIDADE FEDERAL DE SAO PAULO;2017;22017467;2;10;LIVRO DIGITAL;REPOSITORIO INSTITUCIONAL DA UNIFESP;SAO PAULO-SP;BRASIL;PORTUGUES;13;-;MEIO DIGITAL;HTTP://REPOSITORIO.UNIFESP.BR/BITSTREAM/HANDLE/11600/41299/COMPLETO_SUMARIO_CAP%C3%ADTULOS_15_MARCO_2017.PDF?SEQUENCE=6&ISALLOWED=Y;-;0
33009015066P5;ENSINO EM CIENCIAS DA SAUDE;UNIFESP;UNIVERSIDADE FEDERAL DE SAO PAULO;2017;22017468;2;10;LIVRO DIGITAL;REPOSITORIO INSTITUCIONAL DA UNIFESP;SAO PAULO-SP;BRASIL;PORTUGUES;20;-;MEIO DIGITAL;HTTP://REPOSITORIO.UNIFESP.BR/BITSTREAM/HANDLE/11600/41299/COMPLETO_SUMARIO_CAP%C3%ADTULOS_15_MARCO_2017.PDF?SEQUENCE=6&ISALLOWED=Y;-;0
33009015066P5;ENSINO EM CIENCIAS DA SAUDE;UNIFESP;UNIVERSIDADE FEDERAL DE SAO PAULO;2017;22017648;2;10;RELATORIO;UNIFESP;SAO PAULO;BRASIL;PORTUGUES;06;-;MEIO DIGITAL;-;-;0
33084017001P3;AUTOMACAO E CONTROLE DE PROCESSOS;IFSP;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECN. DE SAO PAULO;2017;22018028;2;10;"ARTIGO SUMETIDO AO 1 CONCURSO EM NIVEL AMERICA LATINA ""LATIN AMERICA ENGINEERING IMPACT AWARDS""";NATIONAL INSTRUMENTS;-;BRASIL;PORTUGUES;-;-;OUTRO;-;-;0
33084017001P3;AUTOMACAO E CONTROLE DE PROCESSOS;IFSP;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECN. DE SAO PAULO;2017;22018070;2;10;EXTENSAO, RELATO DE EXPERIENCIA OFICINA PARA HISPANOFALANTES;REVISTA COMPARTILHAR;SAO PAULO;BRASIL;PORTUGUES;3;2526-3900;VARIOS;HTTP://OJS.IFSP.EDU.BR/INDEX.PHP/COMPARTILHAR/ARTICLE/VIEW/491/185;-;0
23001011077P8;ENSINO DE CIENCIAS E MATEMATICA;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2017;22018991;2;10;CONFERENCIA DE ABERTURA NO XII SEMINARIO NACIONAL DE HISTORIA DA MATEMATICA NA UNIVERSIDADE DE ITAJUBA ORGANIZADO PELA SOCIEDADE DE HISTORIA DA MATEMATICA;SOCIEDADE DE HISTORIA DA MATEMATICA;SAO PAULO;BRASIL;PORTUGUES;-;1519-955X;OUTRO;-;-;0
40043010004P9;POLITICAS PUBLICAS E DESENVOLVIMENTO;UNILA;UNIVERSIDADE FEDERAL DA INTEGRACAO LATINO-AMERICANA;2017;22020344;2;10;APRESENTACAO DA REVISTA ORBIS LATINA;PPGPPD/UNILA;FOZ DO IGUACU;BRASIL;PORTUGUES;1;2237 6976;MEIO DIGITAL;HTTPS://REVISTAS.UNILA.EDU.BR/ORBIS;-;0
40043010004P9;POLITICAS PUBLICAS E DESENVOLVIMENTO;UNILA;UNIVERSIDADE FEDERAL DA INTEGRACAO LATINO-AMERICANA;2017;22020345;2;10;APRESENTACAO DA EDICAO ESPECIAL DA REVISTA ORBIS LATINA;PPGPPD/UNILA;FOZ DO IGUACU;BRASIL;PORTUGUES;1;2237 6976;MEIO DIGITAL;HTTPS://REVISTAS.UNILA.EDU.BR/ORBIS;-;0
40043010004P9;POLITICAS PUBLICAS E DESENVOLVIMENTO;UNILA;UNIVERSIDADE FEDERAL DA INTEGRACAO LATINO-AMERICANA;2017;22020346;2;10;APRESENTACAO DA REVISTA ORBIS LATINA, EDICAO ESPECIAL;PPGPPD/UNILA;FOZ DO IGUACU;BRASIL;PORTUGUES;2;2237 6976;MEIO DIGITAL;HTTPS://REVISTAS.UNILA.EDU.BR/ORBIS;-;0
40043010004P9;POLITICAS PUBLICAS E DESENVOLVIMENTO;UNILA;UNIVERSIDADE FEDERAL DA INTEGRACAO LATINO-AMERICANA;2017;22020347;2;10;APRESENTACAO DA REVISTA ORBIS LATINA, NUMERO 4;PPGPPD/UNILA;FOZ DO IGUACU;BRASIL;PORTUGUES;1;2237-6976;MEIO DIGITAL;HTTPS://REVISTAS.UNILA.EDU.BR/ORBIS;-;0
40043010004P9;POLITICAS PUBLICAS E DESENVOLVIMENTO;UNILA;UNIVERSIDADE FEDERAL DA INTEGRACAO LATINO-AMERICANA;2017;22020461;2;10;BOLETIN SEMESTRAL ALAMES DE LA ASOCIACION LATINOAMERICANA DE MEDICINA SOCIAL;ASOCIACION LATINOAMERICANA DE MEDICINA SOCIAL;-;-;ESPANHOL;15;-;MEIO DIGITAL;HTTP://WWW.ALAMES.ORG/INDEX.PHP/BOLETINES;-;0
40001016071P8;COMUNICACAO;UFPR;UNIVERSIDADE FEDERAL DO PARANA;2017;22021052;2;10;RESENHA DE LIVRO ESTRANGEIRO;ACAO MIDIATICA - UFPR;CURITIBA;-;PORTUGUES;11;22380701;MEIO DIGITAL;HTTP://FILE:///C:/USERS/MYRIAN/ONEDRIVE/2017/PUBLICA%C3%A7%C3%B5ES%202017/PUBLICADAS/RESENHA%20COMBY%20PUBLICADA.PDF;-;0
51002019004P6;PSICOLOGIA;UCDB;UNIVERSIDADE CATOLICA DOM BOSCO;2017;22021468;2;10;EDITORIAL;PSICOLOGIA: CIENCIA E PROFISSAO;BRASILIA;BRASIL;PORTUGUES;5;1982-3703;MEIO DIGITAL;HTTP://WWW.SCIELO.BR/REVISTAS/PCP/IEDBOARD.HTM;-;0
51002019004P6;PSICOLOGIA;UCDB;UNIVERSIDADE CATOLICA DOM BOSCO;2017;22021476;2;10;EDITORIAL;REVISTA PSICOLOGIA E SAUDE;CAMPO GRANDE (MS);BRASIL;PORTUGUES;4;2177-093X;MEIO DIGITAL;HTTP://WWW.GPEC.UCDB.BR/PSSA/INDEX.PHP/PSSA/ARTICLE/VIEW/591/621;-;0
